ILMN_1762337,Gene_1
ILMN_1735416,Gene_251
ILMN_1776339,Gene_252
ILMN_1751814,Gene_253
ILMN_1776566,Gene_254
ILMN_1676792,Gene_255
ILMN_1780559,Gene_256
ILMN_1711310,Gene_257
ILMN_1804808,Gene_258
ILMN_1741228,Gene_259
ILMN_1755199,Gene_260
ILMN_1812728,Gene_261
ILMN_1771720,Gene_262
ILMN_1683021,Gene_263
ILMN_1807430,Gene_264
ILMN_1657041,Gene_265
ILMN_1657210,Gene_266
ILMN_1680556,Gene_267
ILMN_1670874,Gene_268
ILMN_1667715,Gene_269
ILMN_1661580,Gene_270
ILMN_1700823,Gene_271
ILMN_1718636,Gene_272
ILMN_1688316,Gene_273
ILMN_1807258,Gene_274
ILMN_1721940,Gene_275
ILMN_1728681,Gene_276
ILMN_1740041,Gene_277
ILMN_1804976,Gene_278
ILMN_1719111,Gene_279
ILMN_1714696,Gene_280
ILMN_1777343,Gene_281
ILMN_1782037,Gene_282
ILMN_1762440,Gene_283
ILMN_1689749,Gene_284
ILMN_1722884,Gene_285
ILMN_1736104,Gene_286
ILMN_1675082,Gene_287
ILMN_1659207,Gene_288
ILMN_1674752,Gene_289
ILMN_1734484,Gene_290
ILMN_1773966,Gene_291
ILMN_1728059,Gene_292
ILMN_1653368,Gene_293
ILMN_1671585,Gene_294
ILMN_1742790,Gene_295
ILMN_1742256,Gene_296
ILMN_1683064,Gene_297
ILMN_1775990,Gene_298
ILMN_1666839,Gene_299
ILMN_1735701,Gene_300
ILMN_1692030,Gene_301
ILMN_1653276,Gene_302
ILMN_1792603,Gene_303
ILMN_1692862,Gene_304
ILMN_1701773,Gene_305
ILMN_1705982,Gene_306
ILMN_1696403,Gene_307
ILMN_1811193,Gene_308
ILMN_1724109,Gene_309
ILMN_1696246,Gene_310
ILMN_1682520,Gene_311
ILMN_1722377,Gene_312
ILMN_1790929,Gene_313
ILMN_1656208,Gene_314
ILMN_1761108,Gene_315
ILMN_1776523,Gene_316
ILMN_1666408,Gene_317
ILMN_1815124,Gene_318
ILMN_1704291,Gene_319
ILMN_1667216,Gene_320
ILMN_1700747,Gene_321
ILMN_1814541,Gene_322
ILMN_1802440,Gene_323
ILMN_1768617,Gene_324
ILMN_1679455,Gene_325
ILMN_1773909,Gene_326
ILMN_1803201,Gene_327
ILMN_1689427,Gene_328
ILMN_1679342,Gene_329
ILMN_1651279,Gene_330
ILMN_1665333,Gene_331
ILMN_1654779,Gene_332
ILMN_1656201,Gene_333
ILMN_1723935,Gene_334
ILMN_1787480,Gene_335
ILMN_1731929,Gene_336
ILMN_1674733,Gene_337
ILMN_1739025,Gene_338
ILMN_1748309,Gene_339
ILMN_1784763,Gene_340
ILMN_1806044,Gene_341
ILMN_1720745,Gene_342
ILMN_1682600,Gene_343
ILMN_1763044,Gene_344
ILMN_1672846,Gene_345
ILMN_1658869,Gene_346
ILMN_1726758,Gene_347
ILMN_1699961,Gene_348
ILMN_1658467,Gene_349
ILMN_1665563,Gene_350
ILMN_1800416,Gene_351
ILMN_1737425,Gene_352
ILMN_1700998,Gene_353
ILMN_1725131,Gene_354
ILMN_1694487,Gene_355
ILMN_1666891,Gene_356
ILMN_1743262,Gene_357
ILMN_1691611,Gene_358
ILMN_1658036,Gene_359
ILMN_1776141,Gene_360
ILMN_1789677,Gene_361
ILMN_1778373,Gene_362
ILMN_1768411,Gene_363
ILMN_1801340,Gene_364
ILMN_1780100,Gene_365
ILMN_1659052,Gene_366
ILMN_1672680,Gene_367
ILMN_1727236,Gene_368
ILMN_1651388,Gene_369
ILMN_1683956,Gene_370
ILMN_1746857,Gene_371
ILMN_1746634,Gene_372
ILMN_1766875,Gene_373
ILMN_1671456,Gene_374
ILMN_1796256,Gene_375
ILMN_1726443,Gene_376
ILMN_1811133,Gene_377
ILMN_1676333,Gene_378
ILMN_1712204,Gene_379
ILMN_1659253,Gene_380
ILMN_1660972,Gene_381
ILMN_1669901,Gene_382
ILMN_1685179,Gene_383
ILMN_1672962,Gene_384
ILMN_1692833,Gene_385
ILMN_1741591,Gene_386
ILMN_1744302,Gene_387
ILMN_1691123,Gene_388
ILMN_1677570,Gene_389
ILMN_1661275,Gene_390
ILMN_1777046,Gene_391
ILMN_1723732,Gene_392
ILMN_1661451,Gene_393
ILMN_1728872,Gene_394
ILMN_1696085,Gene_395
ILMN_1705648,Gene_396
ILMN_1704858,Gene_397
ILMN_1793747,Gene_398
ILMN_1658072,Gene_399
ILMN_1724634,Gene_400
ILMN_1712383,Gene_401
ILMN_1675591,Gene_402
ILMN_1676712,Gene_403
ILMN_1675127,Gene_404
ILMN_1724782,Gene_405
ILMN_1702850,Gene_406
ILMN_1724197,Gene_407
ILMN_1653716,Gene_408
ILMN_1660133,Gene_409
ILMN_1720432,Gene_410
ILMN_1759282,Gene_411
ILMN_1756378,Gene_412
ILMN_1738957,Gene_413
ILMN_1699182,Gene_414
ILMN_1794962,Gene_415
ILMN_1686618,Gene_416
ILMN_1700590,Gene_417
ILMN_1721869,Gene_418
ILMN_1656865,Gene_419
ILMN_1753925,Gene_420
ILMN_1678817,Gene_421
ILMN_1715639,Gene_422
ILMN_1715497,Gene_423
ILMN_1903406,Gene_424
ILMN_1662061,Gene_425
ILMN_1812578,Gene_426
ILMN_1651758,Gene_427
ILMN_1792882,Gene_428
ILMN_1699411,Gene_429
ILMN_1711098,Gene_430
ILMN_1691252,Gene_431
ILMN_1655519,Gene_432
ILMN_1659511,Gene_433
ILMN_1656863,Gene_434
ILMN_1758025,Gene_435
ILMN_1714378,Gene_436
ILMN_1688683,Gene_437
ILMN_1755076,Gene_438
ILMN_1812806,Gene_439
ILMN_1651903,Gene_440
ILMN_1697922,Gene_441
ILMN_1767535,Gene_442
ILMN_1761266,Gene_443
ILMN_1681688,Gene_444
ILMN_1666706,Gene_445
ILMN_1694363,Gene_446
ILMN_1708570,Gene_447
ILMN_1660709,Gene_448
ILMN_1659771,Gene_449
ILMN_1671856,Gene_450
ILMN_1804804,Gene_451
ILMN_1772888,Gene_452
ILMN_1706693,Gene_453
ILMN_1655551,Gene_454
ILMN_1858692,Gene_455
ILMN_1748060,Gene_456
ILMN_1800269,Gene_457
ILMN_1672975,Gene_458
ILMN_1801962,Gene_459
ILMN_1673388,Gene_460
ILMN_1789983,Gene_461
ILMN_1670957,Gene_462
ILMN_1662751,Gene_463
ILMN_1706255,Gene_464
ILMN_1654526,Gene_465
ILMN_1814571,Gene_466
ILMN_1662189,Gene_467
ILMN_1672656,Gene_468
ILMN_1670932,Gene_469
ILMN_1721115,Gene_470
ILMN_1666190,Gene_471
ILMN_1769329,Gene_472
ILMN_1689101,Gene_473
ILMN_1669611,Gene_474
ILMN_1719028,Gene_475
ILMN_1660873,Gene_476
ILMN_1815062,Gene_477
ILMN_1691030,Gene_478
ILMN_1793445,Gene_479
ILMN_1661608,Gene_480
ILMN_1652205,Gene_481
ILMN_1694995,Gene_482
ILMN_1666638,Gene_483
ILMN_1654726,Gene_484
ILMN_1759614,Gene_485
ILMN_1791164,Gene_486
ILMN_1682595,Gene_487
ILMN_1670485,Gene_488
ILMN_1676703,Gene_489
ILMN_1705999,Gene_490
ILMN_1654721,Gene_491
ILMN_1780656,Gene_492
ILMN_1771813,Gene_493
ILMN_1675560,Gene_494
ILMN_1655047,Gene_495
ILMN_1691405,Gene_496
ILMN_1665323,Gene_497
ILMN_1704976,Gene_498
ILMN_1749068,Gene_499
ILMN_1657711,Gene_500
ILMN_1681326,Gene_501
ILMN_1659623,Gene_502
ILMN_1756914,Gene_503
ILMN_1726024,Gene_504
ILMN_1740538,Gene_505
ILMN_1657010,Gene_506
ILMN_1665244,Gene_507
ILMN_1759520,Gene_508
ILMN_1715318,Gene_509
ILMN_1656534,Gene_510
ILMN_1658687,Gene_511
ILMN_1711156,Gene_512
ILMN_1746842,Gene_513
ILMN_1746485,Gene_514
ILMN_1681674,Gene_515
ILMN_1708512,Gene_516
ILMN_1784487,Gene_517
ILMN_1666875,Gene_518
ILMN_1700105,Gene_519
ILMN_1660260,Gene_520
ILMN_1797193,Gene_521
ILMN_1655096,Gene_522
ILMN_1807303,Gene_523
ILMN_1679042,Gene_524
ILMN_1803580,Gene_525
ILMN_1666268,Gene_526
ILMN_1705702,Gene_527
ILMN_1651576,Gene_528
ILMN_1711715,Gene_529
ILMN_1775698,Gene_530
ILMN_1660590,Gene_531
ILMN_1726080,Gene_532
ILMN_1702903,Gene_533
ILMN_1660302,Gene_534
ILMN_1766280,Gene_535
ILMN_1781692,Gene_536
ILMN_1754533,Gene_537
ILMN_1696306,Gene_538
ILMN_1695370,Gene_539
ILMN_1654857,Gene_540
ILMN_1688113,Gene_541
ILMN_1734196,Gene_542
ILMN_1660095,Gene_543
ILMN_1799826,Gene_544
ILMN_1717299,Gene_545
ILMN_1671627,Gene_546
ILMN_1812773,Gene_547
ILMN_1667482,Gene_548
ILMN_1713811,Gene_549
ILMN_1774479,Gene_550
ILMN_1703570,Gene_551
ILMN_1699339,Gene_552
ILMN_1671273,Gene_553
ILMN_1719133,Gene_554
ILMN_1666214,Gene_555
ILMN_1690704,Gene_556
ILMN_1668353,Gene_557
ILMN_1684987,Gene_558
ILMN_1652436,Gene_559
ILMN_1712789,Gene_560
ILMN_1764153,Gene_561
ILMN_1683641,Gene_562
ILMN_1715525,Gene_563
ILMN_1789998,Gene_564
ILMN_1802928,Gene_565
ILMN_1789346,Gene_566
ILMN_1782533,Gene_567
ILMN_1695691,Gene_568
ILMN_1714955,Gene_569
ILMN_1779788,Gene_570
ILMN_1691574,Gene_571
ILMN_1803001,Gene_572
ILMN_1781270,Gene_573
ILMN_1699722,Gene_574
ILMN_1723583,Gene_575
ILMN_1732775,Gene_576
ILMN_1776887,Gene_577
ILMN_1692902,Gene_578
ILMN_1676150,Gene_579
ILMN_1679514,Gene_580
ILMN_1736346,Gene_581
ILMN_1720365,Gene_582
ILMN_1690158,Gene_583
ILMN_1676407,Gene_584
ILMN_1671935,Gene_585
ILMN_1776571,Gene_586
ILMN_1785588,Gene_587
ILMN_1661357,Gene_588
ILMN_1669659,Gene_589
ILMN_1672624,Gene_590
ILMN_1762546,Gene_591
ILMN_1678265,Gene_592
ILMN_1726469,Gene_593
ILMN_1740707,Gene_594
ILMN_1667100,Gene_595
ILMN_1691565,Gene_596
ILMN_1682357,Gene_597
ILMN_1683921,Gene_598
ILMN_1685189,Gene_599
ILMN_1692916,Gene_600
ILMN_1656301,Gene_601
ILMN_1661647,Gene_602
ILMN_1690672,Gene_603
ILMN_1653601,Gene_604
ILMN_1777608,Gene_605
ILMN_1815571,Gene_606
ILMN_1662224,Gene_607
ILMN_1661128,Gene_608
ILMN_1748886,Gene_609
ILMN_1793819,Gene_610
ILMN_1746882,Gene_611
ILMN_1813297,Gene_612
ILMN_1654496,Gene_613
ILMN_1736254,Gene_614
ILMN_1671720,Gene_615
ILMN_1667204,Gene_616
ILMN_1726464,Gene_617
ILMN_1683084,Gene_618
ILMN_1789044,Gene_619
ILMN_1752035,Gene_620
ILMN_1655863,Gene_621
ILMN_1803323,Gene_622
ILMN_1684258,Gene_623
ILMN_1776047,Gene_624
ILMN_1786213,Gene_625
ILMN_1732328,Gene_626
ILMN_1687536,Gene_627
ILMN_1693069,Gene_628
ILMN_1676041,Gene_629
ILMN_1685590,Gene_630
ILMN_1721423,Gene_631
ILMN_1718742,Gene_632
ILMN_1688665,Gene_633
ILMN_1710333,Gene_634
ILMN_1686490,Gene_635
ILMN_1698791,Gene_636
ILMN_1685323,Gene_637
ILMN_1745558,Gene_638
ILMN_1696909,Gene_639
ILMN_1668990,Gene_640
ILMN_1688788,Gene_641
ILMN_1697002,Gene_642
ILMN_1777491,Gene_643
ILMN_1795531,Gene_644
ILMN_1660247,Gene_645
ILMN_1696939,Gene_646
ILMN_1730282,Gene_647
ILMN_1667653,Gene_648
ILMN_1777161,Gene_649
ILMN_1808721,Gene_650
ILMN_1702450,Gene_651
ILMN_1694517,Gene_652
ILMN_1667338,Gene_653
ILMN_1771665,Gene_654
ILMN_1685447,Gene_655
ILMN_1726696,Gene_656
ILMN_1794407,Gene_657
ILMN_1793658,Gene_658
ILMN_1651582,Gene_659
ILMN_1711832,Gene_660
ILMN_1663438,Gene_661
ILMN_1699037,Gene_662
ILMN_1668971,Gene_663
ILMN_1682423,Gene_664
ILMN_1752746,Gene_665
ILMN_1675608,Gene_666
ILMN_1762528,Gene_667
ILMN_1809451,Gene_668
ILMN_1691672,Gene_669
ILMN_1738299,Gene_670
ILMN_1707965,Gene_671
ILMN_1748425,Gene_672
ILMN_1738607,Gene_673
ILMN_1682657,Gene_674
ILMN_1693404,Gene_675
ILMN_1726623,Gene_676
ILMN_1651329,Gene_677
ILMN_1667072,Gene_678
ILMN_1689871,Gene_679
ILMN_2071898,Gene_680
ILMN_1798326,Gene_681
ILMN_1655170,Gene_682
ILMN_1710614,Gene_683
ILMN_1730289,Gene_684
ILMN_1665183,Gene_685
ILMN_1721465,Gene_686
ILMN_1784653,Gene_687
ILMN_1796465,Gene_688
ILMN_1673085,Gene_689
ILMN_1671043,Gene_690
ILMN_1689736,Gene_691
ILMN_1672162,Gene_692
ILMN_1705125,Gene_693
ILMN_1667195,Gene_694
ILMN_1711276,Gene_695
ILMN_1655758,Gene_696
ILMN_1657816,Gene_697
ILMN_1661466,Gene_698
ILMN_1699806,Gene_699
ILMN_1667933,Gene_700
ILMN_1784685,Gene_701
ILMN_1699682,Gene_702
ILMN_1660227,Gene_703
ILMN_1729055,Gene_704
ILMN_1686036,Gene_705
ILMN_1681003,Gene_706
ILMN_1746923,Gene_707
ILMN_1704143,Gene_708
ILMN_1689792,Gene_709
ILMN_1739201,Gene_710
ILMN_1696526,Gene_711
ILMN_1666212,Gene_712
ILMN_1711605,Gene_713
ILMN_1690859,Gene_714
ILMN_1763380,Gene_715
ILMN_1739998,Gene_716
ILMN_1721651,Gene_717
ILMN_1669619,Gene_718
ILMN_1687708,Gene_719
ILMN_1806660,Gene_720
ILMN_1774802,Gene_721
ILMN_1799102,Gene_722
ILMN_1673738,Gene_723
ILMN_1789334,Gene_724
ILMN_1755353,Gene_725
ILMN_1796756,Gene_726
ILMN_1739864,Gene_727
ILMN_1737519,Gene_728
ILMN_1745617,Gene_729
ILMN_1681332,Gene_730
ILMN_1723465,Gene_11111
ILMN_1687170,Gene_11112
ILMN_1682067,Gene_11113
ILMN_1659426,Gene_11114
ILMN_1735265,Gene_11115
ILMN_1805833,Gene_11116
ILMN_1714458,Gene_11117
ILMN_1671132,Gene_11118
ILMN_1703642,Gene_11119
ILMN_1704856,Gene_11120
ILMN_1679433,Gene_11121
ILMN_1706864,Gene_11122
ILMN_1669424,Gene_11123
ILMN_1707206,Gene_11124
ILMN_1651760,Gene_11125
ILMN_1667957,Gene_11126
ILMN_1799690,Gene_11127
ILMN_1784764,Gene_11128
ILMN_1656187,Gene_11129
ILMN_1664854,Gene_11130
ILMN_1739570,Gene_11131
ILMN_1792979,Gene_11132
ILMN_1665970,Gene_11133
ILMN_1674816,Gene_11134
ILMN_1700950,Gene_11135
ILMN_1748437,Gene_11136
ILMN_1805585,Gene_11137
ILMN_1789372,Gene_11138
ILMN_1771049,Gene_11139
ILMN_1660504,Gene_11140
ILMN_1670879,Gene_11141
ILMN_1772594,Gene_11142
ILMN_1677435,Gene_11143
ILMN_1656280,Gene_11144
ILMN_1767369,Gene_11145
ILMN_1701409,Gene_11146
ILMN_1810582,Gene_11147
ILMN_1653378,Gene_11148
ILMN_1772314,Gene_11149
ILMN_1763767,Gene_11150
ILMN_1660576,Gene_11151
ILMN_1713401,Gene_11152
ILMN_1669605,Gene_11153
ILMN_1776382,Gene_11154
ILMN_1677925,Gene_11155
ILMN_1716639,Gene_11156
ILMN_1773455,Gene_11157
ILMN_1680753,Gene_11158
ILMN_1669051,Gene_11159
ILMN_1691449,Gene_11160
ILMN_1714218,Gene_11161
ILMN_1675999,Gene_11162
ILMN_1714821,Gene_11163
ILMN_1813094,Gene_11164
ILMN_1759861,Gene_11165
ILMN_1793231,Gene_11166
ILMN_1729542,Gene_11167
ILMN_1685488,Gene_11168
ILMN_1765612,Gene_11169
ILMN_1696748,Gene_11170
ILMN_1685704,Gene_11171
ILMN_1745702,Gene_11172
ILMN_1814220,Gene_11173
ILMN_1701765,Gene_11174
ILMN_1698294,Gene_11175
ILMN_1670757,Gene_11176
ILMN_1731500,Gene_11177
ILMN_1759390,Gene_11178
ILMN_1793949,Gene_11179
ILMN_1749893,Gene_11180
ILMN_1684547,Gene_11181
ILMN_1718140,Gene_11182
ILMN_1847415,Gene_11183
ILMN_1707686,Gene_11184
ILMN_1670031,Gene_11185
ILMN_1674870,Gene_11186
ILMN_1651672,Gene_11187
ILMN_1720353,Gene_11188
ILMN_1751847,Gene_11189
ILMN_1815765,Gene_11190
ILMN_1694778,Gene_11191
ILMN_1661509,Gene_11192
ILMN_1677609,Gene_11193
ILMN_1795312,Gene_11194
ILMN_1667326,Gene_11195
ILMN_1734775,Gene_11196
ILMN_1703529,Gene_11197
ILMN_1694413,Gene_11198
ILMN_1777847,Gene_11199
ILMN_1663227,Gene_11200
ILMN_1739681,Gene_11201
ILMN_1698552,Gene_11202
ILMN_1775243,Gene_11203
ILMN_1741662,Gene_11204
ILMN_1676329,Gene_11205
ILMN_1743031,Gene_11206
ILMN_1796064,Gene_11207
ILMN_1706404,Gene_11208
ILMN_1698548,Gene_11209
ILMN_1718502,Gene_11210
ILMN_1755457,Gene_11211
ILMN_1730791,Gene_11212
ILMN_1654915,Gene_11213
ILMN_1778139,Gene_11214
ILMN_1687707,Gene_11215
ILMN_1699136,Gene_11216
ILMN_1668436,Gene_11217
ILMN_1673598,Gene_11218
ILMN_1654965,Gene_11219
ILMN_1705264,Gene_11220
ILMN_1756985,Gene_11221
ILMN_1696886,Gene_11222
ILMN_1702585,Gene_11223
ILMN_1663467,Gene_11224
ILMN_1753600,Gene_11225
ILMN_1790393,Gene_11226
ILMN_1671985,Gene_11227
ILMN_1730319,Gene_11228
ILMN_1664437,Gene_11229
ILMN_1676836,Gene_11230
ILMN_1692545,Gene_11231
ILMN_1683017,Gene_11232
ILMN_1738402,Gene_11233
ILMN_1767147,Gene_11234
ILMN_1679437,Gene_11235
ILMN_1672332,Gene_11236
ILMN_1658964,Gene_11237
ILMN_1692164,Gene_11238
ILMN_1721314,Gene_11239
ILMN_1674021,Gene_11240
ILMN_1652507,Gene_11241
ILMN_1652737,Gene_11242
ILMN_1680354,Gene_11243
ILMN_1672562,Gene_11244
ILMN_1663559,Gene_11245
ILMN_1743606,Gene_11246
ILMN_1758680,Gene_11247
ILMN_1746075,Gene_11248
ILMN_1674283,Gene_11249
ILMN_1701610,Gene_11250
ILMN_1805329,Gene_11251
ILMN_1671433,Gene_11252
ILMN_1667582,Gene_11253
ILMN_1693225,Gene_11254
ILMN_1802906,Gene_11255
ILMN_1797073,Gene_11256
ILMN_1813167,Gene_11257
ILMN_1662370,Gene_11258
ILMN_1784566,Gene_11259
ILMN_1675433,Gene_11260
ILMN_1815210,Gene_11261
ILMN_1749525,Gene_11262
ILMN_1807424,Gene_11263
ILMN_1714499,Gene_11264
ILMN_1759880,Gene_11265
ILMN_1680398,Gene_11266
ILMN_1655615,Gene_11267
ILMN_1671206,Gene_11268
ILMN_1799168,Gene_11269
ILMN_1691701,Gene_11270
ILMN_1662651,Gene_11271
ILMN_1755975,Gene_11272
ILMN_1775368,Gene_11273
ILMN_1713896,Gene_11274
ILMN_1660166,Gene_11275
ILMN_1674447,Gene_11276
ILMN_1668068,Gene_11277
ILMN_1656722,Gene_11278
ILMN_1658905,Gene_11279
ILMN_1704208,Gene_11280
ILMN_1701943,Gene_11281
ILMN_1710458,Gene_11282
ILMN_1668881,Gene_11283
ILMN_1698541,Gene_11284
ILMN_1671646,Gene_11285
ILMN_1704750,Gene_11286
ILMN_1703692,Gene_11287
ILMN_1704374,Gene_11288
ILMN_1724840,Gene_11289
ILMN_1657249,Gene_11290
ILMN_1739045,Gene_11291
ILMN_1716349,Gene_11292
ILMN_1706591,Gene_11293
ILMN_1768407,Gene_11294
ILMN_1711756,Gene_11295
ILMN_1774603,Gene_11296
ILMN_2163025,Gene_11297
ILMN_1750592,Gene_11298
ILMN_1701878,Gene_11299
ILMN_1761922,Gene_11300
ILMN_1685759,Gene_11301
ILMN_1782350,Gene_11302
ILMN_1721992,Gene_11303
ILMN_1776250,Gene_11304
ILMN_1733175,Gene_11305
ILMN_1685696,Gene_11306
ILMN_1652666,Gene_11307
ILMN_1669652,Gene_11308
ILMN_1784130,Gene_11309
ILMN_1691358,Gene_11310
ILMN_1652939,Gene_11311
ILMN_1656181,Gene_11312
ILMN_1709891,Gene_11313
ILMN_1682565,Gene_11314
ILMN_1697557,Gene_11315
ILMN_1664318,Gene_11316
ILMN_1654249,Gene_11317
ILMN_1773991,Gene_11318
ILMN_1669620,Gene_11319
ILMN_1652700,Gene_11320
ILMN_1684849,Gene_11321
ILMN_1806612,Gene_11322
ILMN_1803241,Gene_11323
ILMN_1774206,Gene_11324
ILMN_1774779,Gene_11325
ILMN_1808864,Gene_11326
ILMN_1725947,Gene_11327
ILMN_1668868,Gene_11328
ILMN_1743592,Gene_11329
ILMN_1696068,Gene_11330
ILMN_1696705,Gene_11331
ILMN_1684634,Gene_11332
ILMN_1658235,Gene_11333
ILMN_1734292,Gene_11334
ILMN_1753692,Gene_11335
ILMN_1724925,Gene_11336
ILMN_1743526,Gene_11337
ILMN_1805019,Gene_11338
ILMN_1674186,Gene_11339
ILMN_1679524,Gene_11340
ILMN_1784395,Gene_11341
ILMN_1684928,Gene_11342
ILMN_1782937,Gene_11343
ILMN_1719086,Gene_11344
ILMN_1667826,Gene_11345
ILMN_1812904,Gene_11346
ILMN_1690547,Gene_11347
ILMN_1670177,Gene_11348
ILMN_1784349,Gene_11349
ILMN_1723642,Gene_11350
ILMN_1732313,Gene_11351
ILMN_1785064,Gene_11352
ILMN_1717794,Gene_11353
ILMN_1771643,Gene_11354
ILMN_1685584,Gene_11355
ILMN_1757651,Gene_11356
ILMN_1727977,Gene_11357
ILMN_1667962,Gene_11358
ILMN_1654073,Gene_11359
ILMN_2073409,Gene_11360
ILMN_1693291,Gene_11361
ILMN_1698832,Gene_11362
ILMN_1708625,Gene_11363
ILMN_1778992,Gene_11364
ILMN_1719774,Gene_11365
ILMN_1658599,Gene_11366
ILMN_1660103,Gene_11367
ILMN_1663096,Gene_11368
ILMN_1652368,Gene_11369
ILMN_1796484,Gene_11370
ILMN_1666323,Gene_11371
ILMN_1731673,Gene_11372
ILMN_1718613,Gene_11373
ILMN_1770358,Gene_11374
ILMN_1680230,Gene_11375
ILMN_1810899,Gene_11376
ILMN_1653410,Gene_11377
ILMN_1668317,Gene_11378
ILMN_1695421,Gene_11379
ILMN_1692499,Gene_11380
ILMN_1697287,Gene_11381
ILMN_1737434,Gene_11382
ILMN_1697578,Gene_11383
ILMN_1800055,Gene_11384
ILMN_1715709,Gene_11385
ILMN_1772277,Gene_11386
ILMN_1676565,Gene_11387
ILMN_1788991,Gene_11388
ILMN_1668297,Gene_11389
ILMN_1671249,Gene_11390
ILMN_1684318,Gene_11391
ILMN_1804491,Gene_11392
ILMN_1659627,Gene_11393
ILMN_1738780,Gene_11394
ILMN_1770473,Gene_11395
ILMN_1687572,Gene_11396
ILMN_1683491,Gene_11397
ILMN_1814643,Gene_11398
ILMN_1706277,Gene_11399
ILMN_1766558,Gene_11400
ILMN_1685672,Gene_11401
ILMN_1680890,Gene_11402
ILMN_1685774,Gene_11403
ILMN_1669138,Gene_11404
ILMN_1813381,Gene_11405
ILMN_1758183,Gene_11406
ILMN_1738554,Gene_11407
ILMN_1724881,Gene_11408
ILMN_1665208,Gene_11409
ILMN_1755986,Gene_11410
ILMN_1658911,Gene_11411
ILMN_1795718,Gene_11412
ILMN_1729408,Gene_11413
ILMN_1652660,Gene_11414
ILMN_1807262,Gene_11415
ILMN_1794020,Gene_11416
ILMN_1652230,Gene_11417
ILMN_1737849,Gene_11418
ILMN_1762185,Gene_11419
ILMN_1716827,Gene_11420
ILMN_1706411,Gene_11421
ILMN_1758343,Gene_11422
ILMN_1706000,Gene_11423
ILMN_1655871,Gene_11424
ILMN_1686702,Gene_11425
ILMN_1784554,Gene_11426
ILMN_1806888,Gene_11427
ILMN_1669304,Gene_11428
ILMN_1799560,Gene_11429
ILMN_1718739,Gene_11430
ILMN_1678296,Gene_11431
ILMN_1713818,Gene_11432
ILMN_1692996,Gene_11433
ILMN_1717123,Gene_11434
ILMN_1772998,Gene_11435
ILMN_1662766,Gene_11436
ILMN_1761950,Gene_11437
ILMN_1775323,Gene_11438
ILMN_1681930,Gene_11439
ILMN_1668709,Gene_11440
ILMN_1670297,Gene_11441
ILMN_1653018,Gene_11442
ILMN_1707954,Gene_11443
ILMN_1758168,Gene_11444
ILMN_1699214,Gene_11445
ILMN_1652015,Gene_11446
ILMN_1757172,Gene_11447
ILMN_1729198,Gene_11448
ILMN_1790981,Gene_11449
ILMN_1759402,Gene_11450
ILMN_1764310,Gene_11451
ILMN_1793215,Gene_11452
ILMN_1703369,Gene_11453
ILMN_1658067,Gene_11454
ILMN_1687371,Gene_11455
ILMN_1715425,Gene_11456
ILMN_1687041,Gene_11457
ILMN_1663233,Gene_11458
ILMN_1767595,Gene_11459
ILMN_1680844,Gene_11460
ILMN_1709707,Gene_11461
ILMN_1679073,Gene_11462
ILMN_1699382,Gene_11463
ILMN_1652450,Gene_11464
ILMN_1780669,Gene_11465
ILMN_1657033,Gene_11466
ILMN_1767546,Gene_11467
ILMN_1700556,Gene_11468
ILMN_1697657,Gene_11469
ILMN_1653572,Gene_11470
ILMN_1795910,Gene_11471
ILMN_1663709,Gene_11472
ILMN_1738948,Gene_11473
ILMN_1681501,Gene_11474
ILMN_1658556,Gene_11475
ILMN_1800408,Gene_11476
ILMN_1660980,Gene_11477
ILMN_1655773,Gene_11478
ILMN_1666464,Gene_11479
ILMN_1671123,Gene_11480
ILMN_1683367,Gene_11481
ILMN_1709135,Gene_11482
ILMN_1666055,Gene_11483
ILMN_1668475,Gene_11484
ILMN_1662688,Gene_11485
ILMN_1696249,Gene_11486
ILMN_1804538,Gene_11487
ILMN_1664389,Gene_11488
ILMN_1652758,Gene_11489
ILMN_1713788,Gene_11490
ILMN_1788718,Gene_11491
ILMN_1690356,Gene_11492
ILMN_1758649,Gene_11493
ILMN_1692635,Gene_11494
ILMN_1748742,Gene_11495
ILMN_1686316,Gene_11496
ILMN_1804010,Gene_11497
ILMN_1705756,Gene_11498
ILMN_1661301,Gene_11499
ILMN_1697757,Gene_11500
ILMN_1742455,Gene_11501
ILMN_1711548,Gene_11502
ILMN_1674108,Gene_11503
ILMN_1674741,Gene_11504
ILMN_1811714,Gene_11505
ILMN_1751250,Gene_11506
ILMN_1666469,Gene_11507
ILMN_1805701,Gene_11508
ILMN_1694462,Gene_11509
ILMN_1797038,Gene_11510
ILMN_1801700,Gene_11511
ILMN_1655140,Gene_11512
ILMN_1773178,Gene_11513
ILMN_1658618,Gene_11514
ILMN_1757702,Gene_11515
ILMN_1692978,Gene_11516
ILMN_1774799,Gene_11517
ILMN_1652550,Gene_11518
ILMN_1657652,Gene_11519
ILMN_1756998,Gene_11520
ILMN_1693821,Gene_11521
ILMN_1730012,Gene_11522
ILMN_1770767,Gene_11523
ILMN_1811960,Gene_11524
ILMN_1659497,Gene_11525
ILMN_1691691,Gene_11526
ILMN_1776092,Gene_11527
ILMN_1665092,Gene_11528
ILMN_1774044,Gene_11529
ILMN_1725963,Gene_11530
ILMN_1731457,Gene_11531
ILMN_1723641,Gene_11532
ILMN_1795159,Gene_11533
ILMN_1725500,Gene_11534
